Column,business_id,name,neighborhood,address,postal_code,latitude,longitude,stars,review_count,categories
159630,tkaZq9JJJlgkvv20RiRORQ,"Miz Lola's",Southwest,4370 Blue Diamond Rd,89139,36.0364,-115.1997597,4,3,Casinos;Food;Beer;Wine & Spirits;Arts & Entertainment
159648,NLjyjsb6x5CMSABk6EctxA,Brighton Collectibles Tivoli Village,Westside,440 S Rampart,89145,36.1677,-115.28720770000001,4.5,4,Jewelry;Shopping
159667,HXJLOVSnv6X_b3mEQYWhEA,Spicy Moment Restaurant,Chinatown,3383 S Jones Blvd,89146,36.1275,-115.225503,4.5,12,Restaurants;Chinese;Szechuan
159680,PVVb9lGS00W2GoCfBb9o4g,Tropical Smoothie Cafe,Spring Valley,5035 S Fort Apache Rd,89148,36.0978,-115.29758770000001,2.5,27,Food;Fast Food;Juice Bars & Smoothies;Restaurants
159712,D2wzjCjf7VUfsSLA9TsWlA,Palazzo Prestige Lounge,The Strip,3325 S Las Vegas Blvd,89109,36.1242,-115.168568306,4,8,Hotels;Hotels & Travel;Event Planning & Services
159715,zTDz_IUh2jsgtnwyMWQKzg,The Grateful Yogi,Spring Valley,6070 S Rainbow Blvd,89118,36.0787,-115.241801,5,23,Fitness & Instruction;Meditation Centers;Active Life;Yoga;Massage;Beauty & Spas
159726,D1TaFES4phv65RmsM8VCiA,"Domino's Pizza",Summerlin,8532 Del Webb Blvd,89134,36.2109,-115.2799156,3,23,Restaurants;Chicken Wings;Sandwiches;Pizza
159767,Q36KIIiz5M2WIdXiMxEPOw,Peridot Sweets,Spring Valley,6475 S Rainbow Blvd,89118,36.0712,-115.2429523,4.5,203,Food;Bakeries;Cupcakes;Desserts
159768,BqPDyBgRnvPWCTcMjonnxA,The Shave Shack,Spring Valley,7095 S Durango Dr,89147,36.0594,-115.279712677,4,11,Event Planning & Services;Shaved Ice;Food;Desserts;Caterers
159771,sNc9nIG4py-i8mKgotODNQ,Bellagio Sports Book,The Strip,3600 S Las Vegas Blvd,89109,36.113,-115.17652209999999,4,10,Arts & Entertainment;Casinos
159772,EkuSy_kM8dpGrlb2pTxCBw,Ginseng Korean BBQ II,The Strip,3765 S Las Vegas Blvd,89109,36.105,-115.171768,3,291,Restaurants;Barbeque;Korean
159805,FuPlEJpcYaacpnORTa7YeA,Terrible Herbst #230,,5485 W Flamingo Rd,89103,36.1147,-115.21601299999999,2,5,Gas Stations;Automotive
159809,WpAzZ7eT6fb3UFccQv32ug,Terrible Herbst Lube & Oil,Sunrise,11 N Nellis Blvd,89110,36.1595,-115.06288629999999,3.5,20,Gas Stations;Oil Change Stations;Automotive;Car Wash
159822,WwBadFHFU-81RJAKtTgB_Q,Tacos Los Toritos,Westside,6300 W Charleston Blvd,89146,36.1595,-115.2309619,3.5,22,Restaurants;Mexican
159863,IwIH8vEldGDQkDjvVyTs4g,Superior Event Services,,5255 S Decatur Blvd,89118,36.0945,-115.2088673,4,6,Caterers;Event Planning & Services
159873,maIam6HyU4FB_sBIk9ippA,The Lodge at Shelbourne,Southwest,8350 S Rainbow Blvd,89139,36.0367,-115.24285,3,81,American (Traditional);Bars;Nightlife;Restaurants;Pubs
159894,RrKvj24rmHndsO8A19lTyQ,Puerto Rico Express,Downtown,1516 S Las Vegas Blvd,89104,36.1525,-115.15194809999998,4.5,45,Caribbean;Restaurants;Puerto Rican
159913,3uS4F9GNtMbujrnszfFaeA,Tops N Bottoms Frozen Yogurt - Southwest,Spring Valley,6070 S Rainbow Blvd,89118,36.0787,-115.241801,4,26,Food;Ice Cream & Frozen Yogurt
159940,IF9C_h3NONhXZ7bbyhtnxA,"Osi's Kitchen",Westside,4604 W Sahara Ave,89102,36.145,-115.204817983,4.5,127,Caterers;Mediterranean;Food;Kosher;Restaurants;Middle Eastern;Event Planning & Services
159957,svzw9ZtZmBRSO7b49CRhyA,Badlands Saloon,Downtown,953 E Sahara Ave,89104,36.1434,-115.14071303700001,4,33,Bars;Nightlife;Gay Bars
159966,eItyUwlvVDFPAIERJBytzw,Bomb Hair,Spring Valley,6115 S Fort Apache Rd,89148,36.0985,-115.2947358,4.5,39,Makeup Artists;Hair Stylists;Beauty & Spas;Hair Salons;Hair Extensions
159981,gtB-1QxTscdPj78UE5sWuQ,Shucks Tavern & Oyster Bar,Spring Valley,9338 W Flamingo Rd,89147,36.1152,-115.294361775,3.5,233,Seafood;Nightlife;Restaurants;Sports Bars;Bars
160017,lIKi8z5RDCvWbSYZOiyYhw,VIP Tickets,Eastside,3800 Howard Hughes Pkwy,89169,36.1198,-115.1582685,3,4,Shopping;Ticket Sales;Opera & Ballet;Musical Instruments & Teachers;Arts & Entertainment
160030,LGnqNV4Q2QWdKvLc9Mh4kw,Excel Auto Services,,5120 S Decatur Blvd,89118,36.0969,-115.20706259999999,5,18,Auto Repair;Automotive
160073,DBcBz2b8c4eHHxAzln3gog,Cold Stone Creamery,Southwest,7435 S Durango Dr,89113,36.053,-115.2799348,2.5,76,Custom Cakes;Cupcakes;Ice Cream & Frozen Yogurt;Food
160078,t33qVzQ6AdSiq4lnI0KOyg,Banger Brewing,Downtown,450 Fremont St,89101,36.1695,-115.140921731,4.5,448,Bars;Pubs;Nightlife;Food;Breweries
160079,ITowfgmzdwsxdX1lKFYpEA,Sky Zone Trampoline Park,Southwest,7440 Dean Martin Dr,89139,36.0538,-115.181769869,3,131,Trampoline Parks;Active Life
160088,qTTBJ83d-nWSnQpXyd44gA,Maza Mediterranean Grill & Lounge,Westside,2550 S Rainbow Blvd,89146,36.1426,-115.24238164399999,4,338,Restaurants;Turkish;Halal;Lounges;Beer;Wine & Spirits;Greek;Mediterranean;Nightlife;Bars;Middle Eastern;Food
160089,kMm6L7IAYX3O0QNUKqTG5g,Threadolysis Brow Boutique,Westside,1725 S Rainbow Blvd,89146,36.1527,-115.24422129999999,4.5,23,Day Spas;Beauty & Spas;Skin Care;Hair Removal;Hair Extensions;Eyelash Service;Eyebrow Services;Hair Salons
160123,S_5VQYMMa4aD3NzgYLkvhg,Mochiko Chicken,Westside,2101 S Decatur Blvd,89102,36.1487,-115.20981289999999,4.5,350,Chicken Wings;Comfort Food;Barbeque;Asian Fusion;Chicken Shop;American (New);Southern;Restaurants;Hawaiian
160124,OIB-a1vUcTRfwwoOHxR7TQ,Sahara Liquor,Westside,4601 W Sahara Ave,89102,36.1438,-115.203811646,4,5,Shopping;Food;Beer;Wine & Spirits;Tobacco Shops
160127,_YUcCnJXjUgkS9fSnNi0Ow,Kuma Snow Cream,Chinatown,3735 Spring Mountain Rd,89102,36.1261,-115.188641121,4,244,Food;Shaved Ice;Desserts
160133,7qFtiPg0gdbk911_mj6LoA,The Broiler,,4111 Boulder Hwy,89121,36.1337,-115.0850568,4,75,Seafood;Buffets;Restaurants;Steakhouses
160165,1viEVAg6Qbz5PFvGtx7iog,Super Cleaners,Westside,8550 W Charleston Blvd,89117,36.1599,-115.2790222,3,3,Laundry Services;Local Services;Dry Cleaning & Laundry
160176,MtPrWLz7ixoALLUNg1V12g,"Fox's Spy Outlet",Eastside,2055 E Tropicana Ave,89119,36.1003,-115.1252933,2.5,6,Electronics;Security Systems;Private Investigation;Professional Services;Home Services;Shopping
160177,tOd8COWGEVQrDT56nqAsPw,Las Vegas Hookah,Eastside,3900 Paradise Rd,89169,36.1183,-115.154285835,4.5,11,Hookah Bars;Nightlife;Bars;Lounges
160179,91JwvxaCYhLWnAOWp_AmeQ,Popeyes Lousiana Kitchen,The Strip,3850 Las Vegas Blvd S,89109,36.0987,-115.175777,2.5,34,Food;American (New);Fast Food;Chicken Wings;Restaurants;Cajun/Creole
160218,a1fHAf6odmoUxTG8sw1UlQ,Circus Midway Arcade,The Strip,2880 S Las Vegas Blvd,89109,36.1378,-115.1654364,3.5,13,Arcades;Arts & Entertainment
160234,uFoygm7v4t0hXe8VeWq-Rg,Village Square,Westside,9400 W Sahara Ave,89117,36.1474,-115.30030790000002,3.5,11,Shopping;Cinema;Shopping Centers;Arts & Entertainment
160241,dOGLTIMqqQZn8xxBRsU6CQ,Kung Fu Thai & Chinese Restaurant,Chinatown,3505 S Valley View Blvd,89103,36.1262,-115.19046999999999,3.5,438,Chinese;Restaurants;Vegetarian;Thai
160284,1Fa_brd85F_-gXYP45GpsA,Hotel California Restaurant and Cantina,Westside,1050 S Rampart Blvd,89145,36.1608,-115.2914104,2.5,27,Bars;Restaurants;Nightlife
160294,e13SEvJud_vgeDR_doL4sQ,"Hussong's Cantina Las Vegas",The Strip,3930 S Las Vegas Blvd,89119,36.0943,-115.176019,3.5,615,Mexican;Food;Burgers;Vegetarian;Vegan;Beer;Wine & Spirits;Restaurants
160307,LlJ5O6zbSxK9U2fsJeScXg,Vegas Loves Brazil Festival,Downtown,500 S Grand Central Pkwy,89155,36.1641,-115.155644,4,6,Arts & Entertainment;Festivals
160367,yw9VoFdKeN0EAerh1VceVQ,Space BBQ & Karaoke,Chinatown,5115 Spring Mountain Rd,89146,36.1257,-115.21127779999999,4.5,19,Nightlife;Hot Pot;Szechuan;Barbeque;Karaoke;Restaurants;Chinese
160368,Ef7KJUs7dsDbBZuTDMUZNQ,Fast-Fix Jewelry Repairs,Eastside,3680 S Maryland Pkwy,89109,36.1235,-115.1343763,3.5,3,Jewelry;Shopping
160373,gKPtYs5Qtx-nFZO92jj4uQ,I Do Wedding Planning,Southeast,9850 S Maryland Pkwy,89183,36.0104,-115.13448882799999,3.5,3,Event Planning & Services;Party & Event Planning;Wedding Planning
160375,005XmZKuJZuNbl5tGXc5SA,"Tony Roma's",Downtown,620 E Sahara Ave,89104,36.1443,-115.14569083299999,3,21,Seafood;American (Traditional);Steakhouses;Restaurants
160388,il0h5UFgcLiqEw8C6OOmtQ,"Homie's Cinnamon Rolls and Comfort Cafe",Southeast,3035 E Tropicana Ave,89121,36.0992,-115.10965990000001,4.5,122,Bakeries;Food;Restaurants;Breakfast & Brunch
160394,94BEy7wGKmrOC7sjSHMisw,Charlies  Lakeside Restaurant & Lounge,The Lakes,8603 W Sahara Ave,89117,36.1435,-115.279399,3.5,35,Arts & Entertainment;American (Traditional);Restaurants;Casinos;Sports Bars;Bars;Lounges;Nightlife
160406,D6V3oN-VTo6DCAXBNozHjg,Nevada Career Institute,Northwest,3231 N Decatur Blvd,89130,36.2183,-115.2081814,3.5,17,Health & Medical;Massage Schools;Colleges & Universities;Massage Therapy;Educational Services;Specialty Schools;Education;Vocational & Technical School
160415,zfNKdsuT7bWWN-f3v5Rj_g,"Bentley's Coffee",Eastside,2840 E Tropicana Ave,89121,36.1002,-115.11197109999999,4,10,Restaurants;Cafes
160427,fSLD48P8g4YYG8vig2ivtw,The Home Depot,Sunrise,1401 S Lamb Blvd,89104,36.1561,-115.08270978899999,3,26,Hardware Stores;Fashion;Shopping;Nurseries & Gardening;Appliances;Home & Garden;Department Stores
160434,coNLfMa8FR4LOlyufXJoCw,Playboy Comedy Club,,4321 W Flamingo Rd,89103,36.1145,-115.19568400000001,3,4,Nightlife;Comedy Clubs
160447,DzgJOztt0MWu2CK3NGVE7w,Body In Mind Pilates Studio & Fitness Boutique,,4381 W Flamingo Rd,89103,36.1144,-115.1965703,5,21,Active Life;Fitness & Instruction;Pilates
160455,9l-p1Z2N5ra-k-EtwgbZVA,The UPS Store,Spring Valley,5130 S Fort Apache Rd,89148,36.0959,-115.296384,3.5,11,Local Services;Notaries;Shipping Centers;Printing Services
160458,qRhxldX3lnOMJUNlytYvfQ,"Applebee's Neighborhood Grill & Bar",Southeast,820 E Warm Springs Rd,89119,36.0576,-115.1451253,2.5,80,Restaurants;Nightlife;Bars;Steakhouses;American (Traditional);Burgers;American (New);Chicken Wings;Sports Bars
160462,MN5XcZlBtkI8exdIB7RQVQ,Starbucks,The Strip,3850 Las Vegas Blvd S,89109,36.0987,-115.175777,2.5,7,Food;Coffee & Tea
160483,gDnzRH2LA4KmrjEnYByGOA,Crystal Psychic Boutique,,6020 W Flamingo Rd,89103,36.1153,-115.22358249999999,3.5,7,Psychics;Supernatural Readings;Arts & Entertainment
160484,5eDg_Y2N6aU_k7tIxoFXTg,Armaan Taste of India,Southeast,9890 S Maryland Pkwy,89183,36.0102,-115.13523119999999,4.5,27,Pakistani;Restaurants;Indian
160486,yzmvsG3Vo-2_F3_0wHzJdA,Metro Diner,Spring Valley,9595 W Tropicana Ave,89147,36.0997,-115.3015683,4.5,293,Diners;Restaurants;American (Traditional);Breakfast & Brunch
160488,mAplaiZdCO9mN-lXXTeU5Q,Quiznos,Downtown,365 Lewis Ave,89101,36.1664,-115.14448540000001,2.5,7,Restaurants;Delis;Fast Food;Sandwiches
160489,Rt_M67qJU8x4QGhdYwnkAQ,Piccadilly Pizza Fremont,Downtown,322 Fremont St,89101,36.1701,-115.141972,2.5,70,Pizza;Restaurants
160532,mORvJviGBgbJ5Woui-FcOA,"Primo's Steakhouse",Westside,9090 Alta Dr,89145,36.1688,-115.29128200000001,4.5,5,Restaurants;Steakhouses
160554,eSLwC2iFJOU4UWXyuPiTpg,"Hennessey's Tavern",Downtown,425 Fremont St,89101,36.1691,-115.1414881,3,340,Irish Pub;Irish;Nightlife;Restaurants;Bars;Pubs
160567,0_mJttUgHIzC-NO18gcgBA,La Mojarra Loca Grill,Eastside,2797 S Maryland Pkwy,89109,36.1378,-115.13729322,4,187,Bars;Restaurants;Nightlife;Mexican;Seafood
160580,ccd6w9w81PUBmtV1DFXgig,Sonic Drive-In,Southeast,2082 E Warm Springs Rd,89119,36.0579,-115.1234868,2.5,89,Fast Food;Restaurants;American (Traditional);Burgers
160585,kSBY7C7rhbTzeB1EPTWsqw,Burberry,The Strip,3500 S Las Vegas Blvd,89109,36.119,-115.176122381,4.5,19,"Women's Clothing;Fashion;Men's Clothing;Accessories;Shopping"
160588,-Qkx7W0itbAApcG5lJuMFQ,Jaburritos,The Strip,3535 S Las Vegas Blvd,89109,36.1176,-115.170291604,4.5,189,Mexican;Japanese;Restaurants;Asian Fusion;Sushi Bars;Seafood
160596,GsaNBwJycUb6-MuFSYN5BQ,Taco Bell,Downtown,2440 S Maryland Pkwy,89104,36.1446,-115.136886,2.5,5,Tex-Mex;Restaurants;Fast Food;Mexican
160611,EQD9Ii9UOFnd8lorP5IsEw,DQ Grill & Chill Restaurant,Southwest,7715 S Rainbow Blvd,89113,36.0482,-115.2436689,2.5,5,Restaurants;Fast Food
160655,VgrFPYtK6HGUEJVc4srpWw,Pho Aimie,Southwest,8390 S Rainbow Blvd,89139,36.036,-115.2429957,4,412,Restaurants;Vietnamese
160663,TSISbQo9YqBF7hNvi0F2og,Alta Buffalo Animal Hospital,Westside,450 S Buffalo Dr,89145,36.1673,-115.25920430000001,4.5,27,Pets;Veterinarians
160698,fUGfare7fOxXVdZtgvNs8g,IDO Tactical,Westside,4601 W Sahara Ave,89102,36.1438,-115.2038583,5,8,Sporting Goods;Shopping;Outdoor Gear
160720,GjWdDBsoZ17TGDV55zWj2g,"Leslie's Pool Supplies - Las Vegas",Westside,9310 W Sahara Ave,89117,36.1449,-115.2989956,3,5,Pool & Hot Tub Service;Active Life;Swimming Pools;Beaches;Pool Cleaners;Hot Tub & Pool;Home Services;Home & Garden;Shopping
160728,AT_xDv2Lm5K7VtER1fp-SA,Strip House Steak House,The Strip,3667 S Las Vegas Blvd,89109,36.1105,-115.17190254200001,4,517,Food;Seafood;Desserts;Steakhouses;Restaurants
160730,eJCDUkFa7wl-BHYKZzaTMQ,Grape Street,,7501 W Lake Mead Blvd,89128,36.1952,-115.2573615,3.5,282,Restaurants;Italian;Nightlife;Bars;Wine Bars
160734,1De44CbKmWw0hWI8FP6ZXg,Evolution Auto Body,,3859 S Valley View Blvd,89103,36.1211,-115.1912981,5,5,Automotive;Body Shops;Auto Customization;Auto Repair
160741,1bfG-RJrbTmPBPHXdTx8ww,Nice Twice Hobbies & Sports,Westside,3111 S Valley View Blvd,89102,36.1309,-115.19078470000001,3,7,Shopping;Hobby Shops
160743,A2Hj_dI1zPdBS4PJeN2FvQ,Rainbow Pho Express,Southwest,8390 S Rainbow Blvd,89139,36.0362,-115.243138075,3.5,59,Vietnamese;Restaurants
160747,Z4TFS7pnp1p2zExT-uq9AA,Wienerschnitzel,Southeast,2060 E Serene Ave,89123,36.0209,-115.12476880000001,3,26,Fast Food;Hot Dogs;Restaurants;Sandwiches;American (New)
160750,7MMhQfuDtRHWtouYFVvxkQ,Del Mar Cafe,The Lakes,2950 S Durango Dr,89117,36.1356,-115.2789909,4,32,Cafes;Breakfast & Brunch;Restaurants
160771,nl2nsBi9U3sW1R34nF0s0Q,Border Food Juarez-El Paso,,412 N Eastern Ave,89101,36.1699,-115.115645192,4,54,Breakfast & Brunch;Mexican;Restaurants
160821,S5HvZ_TUvt0B92LMV_lImg,Burger King,Downtown,2201 E Sahara Ave,89104,36.1447,-115.1178858,2.5,3,Fast Food;Restaurants;Burgers
160827,a3ulF-JPd2J4thwo_Vdm5w,Las Vegas Cuban Cigar Factory,Eastside,4080 Paradise Rd,89169,36.1145,-115.1520291,3.5,15,Tobacco Shops;Shopping
160844,ZpuDBZXBcUsslOczMpP-UA,Desert Express Bumper Repair,Southwest,4012 S Rainbow Blvd,89103,36.0057,-115.25683400000001,5,12,Body Shops;Auto Repair;Automotive
160846,WUq8HJHIZU4uteB154XN7w,Marquee Nightclub & Dayclub,The Strip,3708 S Las Vegas Blvd,89109,36.1095,-115.174223,3.5,2130,Music Venues;Nightlife;Adult Entertainment;Dance Clubs;Arts & Entertainment
160864,zcpfOE1tBET_5YUjq8y11g,"Tastys' Soul Food",Westside,450 S Buffalo Dr,89145,36.167,-115.258947685,4,17,Restaurants;Soul Food;Seafood;Southern
160886,4Azs1HUqi0Nk6s6xB_9jsQ,Shizen Japanese Restaurant,Westside,221 N Rampart Blvd,89145,36.1757,-115.2917528,3.5,82,Japanese;Restaurants;Sushi Bars
160907,MaqIoGwyD3K3b2i0VM8zOQ,Firehouse Subs,Westside,1121 S Decatur Blvd,89102,36.1584,-115.2053419,4,9,Fast Food;Sandwiches;Delis;Restaurants
160970,azzs6H7CcIHt_acKJF6UfQ,Min Sok Chon,Eastside,1801 E Tropicana Ave,89119,36.1002,-115.1269689,4,24,Korean;Restaurants
160974,RSs7P1MW4JMrE7hXPJzmIg,ColdPress Express,Southwest,8680 W Warm Springs Rd,89148,36.0535,-115.280199845,4,6,Juice Bars & Smoothies;Food
160990,QvC9BTeewBxMgdUadFglKw,Promenade Cafe,Westside,221 N Rampart Blvd,89145,36.1757,-115.2917528,2.5,78,Restaurants;Breakfast & Brunch;American (Traditional);Cafes
161013,A-uZAD4zP3rRxb44WUGV5w,Soho Japanese Restaurant,Southwest,7377 S Jones Blvd,89139,36.0552,-115.2258702,4.5,1289,Restaurants;Sushi Bars;Asian Fusion;Japanese
161020,9evRrJHVWghiv16EOUg6zA,Mountain View Bistro,Northwest,3250 N Tenaya Way,89129,36.2199,-115.25048329999998,4,71,Burgers;Restaurants;Sandwiches;Salad;Breakfast & Brunch;American (Traditional);Diners
161024,GC5wcui5uejRZTi8OCNPkQ,Mi Casa Grill Cantina,Southwest,3333 Blue Diamond Rd,89139,36.042,-115.183661817,3.5,221,Restaurants;Mexican
161029,f5DD_VW9YipLr7fvIOY9Eg,Quickly Boba Tea,Chinatown,3400 S Jones Blvd,89146,36.1278,-115.224318,3,11,Coffee & Tea;Food
161031,MpENa9cCNW3blkWQzmcHKg,Blum Las Vegas - Decatur,Chinatown,3650 S Decatur Blvd,89103,36.1242,-115.207432655,3.5,14,Cannabis Dispensaries;Health & Medical;Cannabis Clinics;Shopping
161042,kSSARMUkhcv5J6PmdkXcaQ,"Winchell's Donut House",Southeast,600 E Warm Springs Rd,89119,36.0575,-115.1494812,2,6,Food;Donuts
161045,h5a8aJ_Pd71JzUGFA-IaAg,Thai BBQ,,4180 S Jones Blvd,89103,36.1129,-115.2243713,3.5,156,Soup;Thai;Salad;Restaurants
161046,SJVrnBT80VtUScxxIofB-A,Foods 2 Go,,5000 S Decatur Blvd,89103,36.0995,-115.207263883,3.5,16,Chinese;Restaurants
161080,02wo3mCCkdED47sNPwuu6Q,"Baby Lou's Delights",Southeast,6605 S Las Vegas Blvd,89119,36.0672,-115.1757889,3.5,26,Caterers;Food Delivery Services;Event Planning & Services;Bakeries;Food;Cupcakes
161126,XgsIf7s2zM-cC29WUD-NZQ,Makino Sushi & Seafood Buffet,,3965 S Decatur Blvd,89103,36.1186,-115.20845876,3.5,560,Buffets;Sushi Bars;Japanese;Restaurants
161139,6C1j8XA527qUngp2jCcldQ,Sprint Store,Westside,1980 S Rainbow Blvd,89139,36.1502,-115.24274799999999,3.5,15,Mobile Phones;Shopping;Electronics;IT Services & Computer Repair;Local Services;Mobile Phone Repair;Mobile Phone Accessories
161167,B7qQmqD9H2UoOpShmHTfZw,Soulfish Poke,,9500 S Eastern Ave,89123,36.0165,-115.1170689,3.5,174,Restaurants;Hawaiian;Japanese;Food;Specialty Food;Poke
161188,BqXuk5peVO-lIovXCv9CyQ,Veggy Street,Spring Valley,5135 S Fort Apache Rd,89148,36.095,-115.29820149999999,4.5,28,Gluten-Free;Fast Food;Vegetarian;Restaurants;Sandwiches;Vegan
161236,uzhUHXELGUGn8O3dPV8PLw,Elegant Flowers,Westside,3441 W Sahara Ave,89102,36.1435,-115.18737890000001,2.5,6,Floral Designers;Local Flavor;Florists;Flowers & Gifts;Shopping;Event Planning & Services
161263,05Solp0aY1YTZqoORMjUTg,La Pupusa Loca,Sunrise,1000 N Nellis Blvd,89110,36.1782,-115.061637878,2.5,9,Restaurants;Fast Food;Mexican;Spanish;Burgers
161305,EYl1CXuOjB-l2XgN5pmNJg,T-Mobile,Northwest,6020 W Craig Rd,89130,36.2395,-115.2265117,3,15,Shopping;Mobile Phones
161355,u4IDWradF0DQSdfiUNpS2Q,Tasty Grill,Spring Valley,4140 S Durango Dr,89147,36.1144,-115.27811670000001,4,94,Chicken Wings;Restaurants;Burgers;Pizza;American (Traditional)
161356,eIpo7zBTUAoGlLnqBLmcig,Nailz Swag Studio,Spring Valley,9640 W Tropicana Ave,89147,36.1018,-115.30237199999999,5,13,Beauty & Spas;Nail Salons
161364,bItAph6RUdTH60guO38n8Q,Aquatic Empires,Westside,1750 S Rainbow Blvd,89146,36.1528,-115.2423672,4,10,Pets;Pet Stores
161387,wT06jGfphRjgNkGeJEKR5A,One Stop Wireless,Southeast,9890 S Maryland Pkwy,89183,36.0102,-115.13523090000001,4.5,183,Data Recovery;IT Services & Computer Repair;Electronics Repair;Computers;Shopping;Local Services;Mobile Phone Repair
161391,j5-Hj0qnz4W_VwJi5LONIw,ARCO ampm,Eastside,4916 Paradise Rd,89119,36.1006,-115.1492638,2,13,Gas Stations;Automotive;Convenience Stores;Food
161392,rycM6UhEIkznSpZcza4-HA,Fantastic Spa,Southwest,7377 S Jones Blvd,89139,36.0553,-115.225806,4.5,33,Health & Medical;Reflexology;Massage;Beauty & Spas;Day Spas
161410,gjCmXkMNVE0JSk8puUwv6g,Eatt Gourmet Bistro,Westside,7865 W Sahara Ave,89117,36.1433,-115.26202868700001,4.5,217,French;Vegan;Bakeries;Salad;Fast Food;American (New);Event Planning & Services;Soup;Personal Chefs;Food Delivery Services;Gluten-Free;Caterers;Food;Sandwiches;Vegetarian;Breakfast & Brunch;Restaurants;Mediterranean
161439,mrQqy-xU6nanRoPabNw-jA,Defending the Caveman,,301 Fremont St,89101,36.1717,-115.12641906700001,4,129,Performing Arts;Arts & Entertainment
161457,9-vhYlEbFXLrW7Av7fI4Mw,"Discreet Gentlemen's Club",,4636 Wynn Rd,89103,36.1057,-115.19390800000001,4.5,3,Adult Entertainment;Nightlife
161460,s5o2gAlIk9gX-otfiUpFgw,Terrible Herbst,Westside,6065 W Sahara Ave,89146,36.1436,-115.224714978,2,3,Gas Stations;Automotive
161466,r0j4IpUbcdC1-HfoMYae4w,Perfect Nails,The Lakes,9101 W Sahara Ave,89117,36.1439,-115.296010136,4,61,Nail Salons;Day Spas;Beauty & Spas;Hair Removal;Waxing
161589,jOFrgVrx3uRN6yGavpU5ZA,Dress Barn,Downtown,755 S Grand Central Pkwy,89106,36.1645,-115.15702251100001,3,4,"Shopping;Fashion;Accessories;Women's Clothing"
161598,s7nQj8OX_h9GurQHf6gXHw,Sunrise Solar Screens And Blinds,Southwest,7835 S Rainbow Blvd,89139,36.0458,-115.24393400000001,5,40,Solar Installation;Shades & Blinds;Shutters;Home Services
161605,8tD-vCVdxYNfkwz3TeOTzw,Industrial Shoe Company,Westside,3620 W Sahara Ave,89102,36.1457,-115.1903294,5,4,Fashion;Shoe Stores;Shopping
161610,1kwMVpHTZFsZmE07hdsMug,Anytime Fitness,Spring Valley,6125 S Fort Apache Rd,89148,36.0762,-115.29857312700001,4,20,Fitness & Instruction;Trainers;Gyms;Active Life
161630,Cni2l-VKG_pdospJ6xliXQ,Burger Bar,The Strip,3950 S Las Vegas Blvd,89109,36.0945,-115.17611299999999,4,2440,Bars;American (Traditional);Burgers;American (New);Restaurants;Nightlife
161650,15jmBXmNy9s6qVV8OepR1Q,Club Rio,Sunrise,821 N Lamb Blvd,89110,36.1782,-115.0796271,3.5,6,Nightlife
161658,kDZm3fZcLhotRwC50XE_qg,Super B Burrito,,604 N Rainbow Blvd,89122,36.179,-115.2422629,4,13,Mexican;Restaurants
161688,2pV-BNJvTL3f3EiMZlv6_w,Geisha House Steak & Sushi,,6572 N Decatur Blvd,89084,36.2797,-115.206043,3.5,268,Restaurants;Japanese;Steakhouses;Sushi Bars
161710,LDTFQT1ivK_6tSHcQNqUyg,New U Natural Beauty,Westside,4860 W Desert Inn Rd,89102,36.1312,-115.20701043700001,3.5,64,Eyelash Service;Skin Care;Beauty & Spas;Day Spas;Permanent Makeup
161723,bOKzjoks29wjqgMrO3ropQ,ASICS,Downtown,875 S Grand Central Pkwy,89106,36.1638,-115.1568419,4.5,4,Shoe Stores;Shopping;Fashion;Outlet Stores;Sporting Goods;Sports Wear
161730,8J4oT58-Nc-q1bpF9CRTpw,"Applebee's Neighborhood Grill & Bar",Spring Valley,5010 S Fort Apache Rd,89148,36.0978,-115.29666840000002,3,115,Nightlife;Sports Bars;Salad;Chicken Wings;Sandwiches;Fast Food;Restaurants;Burgers;American (Traditional);Bars;Steakhouses
161752,XxmjG5m8sYW62ox4QRhqrw,Clark County Public Auction,Sunrise,2512 Abels Ln,89115,36.2052,-115.0750636,2,6,Auction Houses;Antiques;Shopping;Professional Services
161767,xR7t4xCYRYEe1RjpYjBbkw,Tomo Sushi,Southeast,2625 E Tropicana Ave,89121,36.0991,-115.11436086100001,4.5,169,Restaurants;Japanese;Sushi Bars
161786,XX5DlErcTQ8qNb_seI_oBw,Little Caesars Pizza,Southeast,351 E Silverado Ranch Blvd,89183,36.0125,-115.156269707,2.5,50,Restaurants;Pizza
161912,0dr1FgqQSEMbaTu9SDqiIg,China A Go Go,,2101 N Rainbow Blvd,89108,36.1994,-115.242678,3.5,148,Chinese;Restaurants
161922,JsAR0hNX-5zA-CMsYW4NLQ,Courtyard Deli,Westside,3360 W Sahara Ave,89102,36.1457,-115.18740459999998,4.5,7,Caterers;Italian;Restaurants;Event Planning & Services;Sandwiches;Delis
161924,nIpqrkWEORED0D2a5MoP1Q,Social Paintbrush,,7501 W Lake Mead Blvd,89128,36.1952,-115.2573615,4.5,9,Education;Art Schools;Specialty Schools;Arts & Entertainment;Social Clubs
161942,vn-vRefiIb92Y7pniF6ypA,Office 6 Bar & Grill,Eastside,2570 E Tropicana Ave,89121,36.1005,-115.1150578,4,8,Nightlife
