,flagged_reviews,one_star_count,total_reviews,total_stars,word_count,proportion_flagged_reviews,average_flagged_words_per_review,average_stars_per_review,proportion_one_star,name,neighborhood,address,postal_code,stars,review_count,categories
_4tMcp2SGyG4bJzB_t7n8A,0,0,6,28,0,0.0,0.0,4.666666666666667,0.0,El Michoacano,,4388 E Craig Rd,89115.0,4.5,6.0,Desserts;Juice Bars & Smoothies;Ice Cream & Frozen Yogurt;Food
14UPvbDf13zKWim68HsHdQ,0,8,10,16,0,0.0,0.0,1.6,0.8,Creative Cooking School,Westside,7385 W Sahara Ave,89117.0,1.5,10.0,Education;Cooking Schools;Specialty Schools
Z4N1qjk9xq4KD55NlsXAWw,0,1,9,38,0,0.0,0.0,4.222222222222222,0.1111111111111111,Ooh La La Girly Spa,Westside,8380 W Sahara Ave,89117.0,4.0,9.0,Party & Event Planning;Day Spas;Event Planning & Services;Beauty & Spas
vrgw4H7tABW45YcGqYfFtQ,0,5,15,52,0,0.0,0.0,3.466666666666667,0.3333333333333333,Water U Love,Spring Valley,3665 S Fort Apache Rd,89147.0,3.5,15.0,Local Services;Water Delivery
efSwJYCHpQ5wz6hIzUiWIA,1,5,13,43,4,0.07692307692307693,0.3076923076923077,3.3076923076923075,0.38461538461538464,Taco Bell,Sunrise,6540 E Lake Mead Blvd,89156.0,3.5,13.0,Tex-Mex;Fast Food;Restaurants;Mexican
mElsJdTjWv9a5b6Ti8L9Pw,0,2,19,79,0,0.0,0.0,4.157894736842105,0.10526315789473684,Great Harvest Bread Co,Sunrise,4800 E Bonanza Rd,89110.0,4.0,19.0,Bakeries;Food
RPS0KACAND78Kz1XdQLSeQ,0,1,13,42,0,0.0,0.0,3.230769230769231,0.07692307692307693,Kilroy's Restaurant & Bar,Spring Valley,4340 S Grand Canyon Dr,89147.0,3.0,13.0,Burgers;American (Traditional);Restaurants
hAvLWuHiTAG_T-R9s-iejw,0,0,12,59,0,0.0,0.0,4.916666666666667,0.0,Vegas Golf,Westside,4760 W Sahara Ave,89102.0,5.0,12.0,Golf Equipment Shops;Active Life;Sporting Goods;Shopping;Golf;Golf Equipment
MN4I50PWxeEgLg09R9m23w,0,13,15,20,0,0.0,0.0,1.3333333333333333,0.8666666666666667,First Service Residential,Centennial,7951 Deer Springs Way,89131.0,1.5,15.0,Home Services;Real Estate;Property Management
G7SIPCcySzviyhFrg60fgg,0,0,3,15,0,0.0,0.0,5.0,0.0,Undaunted Apparel,,5580 S Decatur Blvd,89118.0,5.0,3.0,Women's Clothing;Children's Clothing;Men's Clothing;Local Services;Screen Printing/T-Shirt Printing;Hats;Shopping;Fashion
k0ZUrpL789RZb1QuaE8_Uw,0,2,7,27,0,0.0,0.0,3.857142857142857,0.2857142857142857,Cafe Verde Rebel,Southeast,9821 S Eastern Ave,89183.0,4.0,7.0,Restaurants;Chicken Wings;American (Traditional);Pizza
qS6J-sxyrP45d-8LbIhWKg,6,5,25,90,9,0.24,0.36,3.6,0.2,El Rincon de Los Remedios,,923 N Pecos Rd,89101.0,3.5,25.0,Sports Bars;Food;American (New);Beer;Wine & Spirits;Nightlife;Mexican;Restaurants;Bars
wpoziFifGPK5ibhHocoeiw,24,16,31,53,24,0.7741935483870968,0.7741935483870968,1.7096774193548387,0.5161290322580645,Target,Sunrise,1200 S Nellis Blvd,89104.0,1.5,31.0,Fashion;Shopping;Department Stores
VS-F0ViMIgC4AG-GwMTWQQ,0,3,22,97,0,0.0,0.0,4.409090909090909,0.13636363636363635,Eco Cleaners,Spring Valley,5105 S Fort Apache Rd,89148.0,4.5,22.0,Dry Cleaning & Laundry;Laundry Services;Local Services
up0-n6m-utTT2Q4UCPi7fA,0,3,7,18,0,0.0,0.0,2.5714285714285716,0.42857142857142855,Smith's,,3602 E Bonanza Rd,89110.0,2.5,7.0,Food;Department Stores;Fashion;Grocery;Shopping
ozhgu4IXDICYvrdnCEDg8w,0,2,4,12,0,0.0,0.0,3.0,0.5,Tonsure Hair,,2600 W Sahara Ave,89117.0,3.0,4.0,Hair Extensions;Beauty & Spas;Hair Salons
aiOXf8Hy4EFeTrg-b3Vwhw,0,0,23,115,0,0.0,0.0,5.0,0.0,MBF Photography,Westside,410 S Rampart Blvd,89145.0,5.0,23.0,Photographers;Session Photography;Event Planning & Services
5ZyF-uAb4RVN05THprS3IQ,4,3,9,28,4,0.4444444444444444,0.4444444444444444,3.111111111111111,0.3333333333333333,Tropical Smoothie Cafe,The Strip,3850 Las Vegas Blvd S,89119.0,3.0,9.0,Juice Bars & Smoothies;Fast Food;Restaurants;Food
_R76PYZqTRvw840SP6s5GA,6,4,48,194,6,0.125,0.125,4.041666666666667,0.08333333333333333,Globe Cafe,Southeast,8545 S Eastern Ave,89123.0,4.0,48.0,Cafes;Breakfast & Brunch;Food;Juice Bars & Smoothies;Restaurants;Coffee & Tea;American (New)
irGG9V87aUrfp5BUpnmccA,0,3,4,8,0,0.0,0.0,2.0,0.75,Wild Truffles Catering & Event Center,Westside,7905 W Sahara Ave,89117.0,2.0,4.0,Venues & Event Spaces;Caterers;Event Planning & Services
ZL15NFVdN7hG0NUXppkU9Q,0,1,5,18,0,0.0,0.0,3.6,0.2,The Habit Burger Grill,The Strip,3200 S Las Vegas Blvd,89109.0,3.5,5.0,Burgers;Restaurants
QToZqYELc9EE9ZebW4MzDA,0,0,10,42,0,0.0,0.0,4.2,0.0,Tcby,Chinatown,3565 S Rainbow Blvd,89103.0,4.0,10.0,Ice Cream & Frozen Yogurt;Food
C4M-8egIB_EUtRaveojQwA,0,0,5,25,0,0.0,0.0,5.0,0.0,Smile Design Center,Spring Valley,6115 S Fort Apache Rd,89148.0,5.0,5.0,Dentists;Health & Medical;General Dentistry;Cosmetic Dentists
BhZcWHDcsAko1V7eeAPZpg,0,2,4,11,0,0.0,0.0,2.75,0.5,All City Refrigeration,Centennial,6955 N Durango Dr,89149.0,3.0,4.0,Appliances & Repair;Local Services
QmIXl-zAw3kBOgnzcLidog,0,2,3,4,0,0.0,0.0,1.3333333333333333,0.6666666666666666,A & A Smoke Shop,Eastside,1040 E Flamingo Rd,89119.0,1.5,3.0,Shopping;Tobacco Shops;Vape Shops
Ib2W9iNaeBLX1-e9st3FiA,0,0,3,13,0,0.0,0.0,4.333333333333333,0.0,Time Factory Watch Outlet,Downtown,875 S Grand Central Pkwy,89106.0,4.5,3.0,Watches;Shopping;Outlet Stores
sNlMEZx6g5L9DACWkl7cKA,0,0,4,18,0,0.0,0.0,4.5,0.0,Khoury's Fine Wine & Spirits,Spring Valley,7150 S Durango,89113.0,4.5,4.0,Food;Beer;Wine & Spirits
0GY8oQmkk46U6JOVLMbvhA,0,4,8,24,0,0.0,0.0,3.0,0.5,S&S Salon & Barbershop,,4360 S Decatur Blvd,89103.0,3.0,8.0,Barbers;Hair Salons;Beauty & Spas;Hair Stylists;Eyebrow Services;Hair Extensions
ff0IX9wZDRtCGNh8olZWqw,0,2,5,17,0,0.0,0.0,3.4,0.4,Savvy Handyman,,9550 S Eastern Ave,89123.0,3.5,5.0,Home Services;Handyman
ueq_FKGuXrhWg2hD-1rHtg,0,0,11,49,0,0.0,0.0,4.454545454545454,0.0,TPC Grille,Westside,9851 Canyon Run Dr,89145.0,4.5,11.0,Brasseries;Restaurants
o6ZyBPhitJEh1EvZiVlziA,4,2,8,31,12,0.5,1.5,3.875,0.25,Shaolin Tai Chi Cultural Center,,9310 S Eastern Ave,89123.0,4.0,8.0,Active Life;Chinese Martial Arts;Arts & Entertainment;Tai Chi;Martial Arts;Cultural Center;Fitness & Instruction
wx_46jwjuX885DnQWyBCyg,0,1,4,15,0,0.0,0.0,3.75,0.25,The Park Restaurant & Bar,Eastside,3900 Paradise Rd,89109.0,4.0,4.0,Bars;Nightlife;Restaurants;American (New)
W7BogLMAyiJs6obh1EFc3Q,0,4,17,59,0,0.0,0.0,3.4705882352941178,0.23529411764705882,Palm Beach Tan,Spring Valley,9435 W Tropicana,89147.0,3.5,17.0,Tanning;Beauty & Spas
AVP-oTmNhmJU5VBKa-2swg,0,1,6,26,0,0.0,0.0,4.333333333333333,0.16666666666666666,1st Choice Storage Cabinets,Southeast,6360 S Pecos Rd,89120.0,4.5,6.0,Cabinetry;Home Organization;Home Services
gofm05Jo-OYqjlxuD5BBDw,2,1,16,68,2,0.125,0.125,4.25,0.0625,Chuy's Tacos,Downtown,1510 E Sahara Ave,89104.0,4.0,16.0,Mexican;Restaurants
ewKG8F4lXrvj3jKDcHZx9g,0,0,3,11,0,0.0,0.0,3.6666666666666665,0.0,Rock Spa,Eastside,4455 Paradise Rd,89169.0,3.5,3.0,Beauty & Spas;Day Spas
8945PbOxSjb6hwHdVWWUIw,0,4,10,24,0,0.0,0.0,2.4,0.4,Haifa Restaurant,Eastside,855 E Twain Ave,89169.0,2.5,10.0,Restaurants;Kosher;Mediterranean
JJEx5wIqs9iGGATOagE8Sg,0,1,4,9,0,0.0,0.0,2.25,0.25,Baja Fresh Mexican Grill,Centennial,7930 W Tropical Pkwy,89149.0,2.0,4.0,Mexican;Restaurants
27d6i0AtY0aLINGCrSnL3A,1,3,18,75,1,0.05555555555555555,0.05555555555555555,4.166666666666667,0.16666666666666666,Detail Kings - Tivoli Village,Westside,440 S Rampart Blvd,89145.0,4.0,18.0,Automotive;Auto Detailing;Car Wash
9Irv46UEsP3dthHIxhtn1g,0,0,4,20,0,0.0,0.0,5.0,0.0,Rush Shoes,Westside,750 S Rampart Blvd,89145.0,5.0,4.0,Shopping;Fashion;Shoe Stores
R7T0O8WBw95PphfLYltHHQ,0,0,3,15,0,0.0,0.0,5.0,0.0,Cosmopolitan Connections Inc.,Eastside,1350 E Flamingo Rd,89119.0,5.0,3.0,Event Planning & Services;Party & Event Planning
1uV2q-xyz6zNWEjNaJ9C2g,0,4,15,56,0,0.0,0.0,3.7333333333333334,0.26666666666666666,Sunset Shoe Repair,Southeast,2301 E Sunset Rd,89119.0,3.5,15.0,Shoe Repair;Local Services
3l2Kfc4ZRVokS3zL0xhg5w,0,0,9,39,0,0.0,0.0,4.333333333333333,0.0,Plaza Books,Southeast,7380 S Eastern Ave,89123.0,4.5,9.0,Bookstores;Shopping;Books;Mags;Music & Video
M5A5r0HbMRfTzidqMKYHfw,0,1,6,25,0,0.0,0.0,4.166666666666667,0.16666666666666666,Top Notch Barbeque,Westside,5301 W Charleston Blvd,89146.0,4.0,6.0,Restaurants;Food Stands;Barbeque
5lwy9Ohga0eQsMVU660prg,0,10,12,15,0,0.0,0.0,1.25,0.8333333333333334,Ally Listings,Centennial,6440 Sky Pointe Dr,89131.0,1.0,12.0,Real Estate Services;Home Services;Real Estate
4_bUfJfnMH5Uu0T_8tXeTA,6,7,9,16,6,0.6666666666666666,0.6666666666666666,1.7777777777777777,0.7777777777777778,"Mark Henderson, MD",Centennial,6475 N Decatur Blvd,89131.0,2.0,9.0,Doctors;Health & Medical
Os7-trg8BZMaesk_iau5xw,0,0,27,109,0,0.0,0.0,4.037037037037037,0.0,It's A Grind Coffee House,Spring Valley,7250 S Durango Dr,89113.0,4.0,27.0,Coffee & Tea;Food
C-VQh9N6L-hkUOqwnIUS7w,0,1,3,11,0,0.0,0.0,3.6666666666666665,0.3333333333333333,Cash Oasis,Eastside,3870 E Flamingo Rd,89121.0,3.5,3.0,Check Cashing/Pay-day Loans;Financial Services
4wAtnTwg-7tCxnKUVoIAyQ,0,2,16,61,0,0.0,0.0,3.8125,0.125,Super Liqour Mccarran Village,Eastside,384 E Tropicana Ave,89169.0,4.0,16.0,Shopping;Beer;Wine & Spirits;Tobacco Shops;Food;Vape Shops
tPRKufH5DtC4DFDQVX97rQ,0,0,12,59,0,0.0,0.0,4.916666666666667,0.0,Pole Fitness Studio,Westside,7980 W Sahara Ave,89117.0,5.0,12.0,Education;Specialty Schools;Pole Dancing Classes;Fitness & Instruction;Active Life
ydtCK4_pL7LRr85RDow3mg,0,0,5,21,0,0.0,0.0,4.2,0.0,Locomoco Hawaii  BBQ,Sunrise,719 N Nellis Blvd,89110.0,4.0,5.0,Asian Fusion;Hawaiian;Barbeque;Restaurants
XmJ0tD_tQGn9ZM7kOiuKxQ,0,0,3,12,0,0.0,0.0,4.0,0.0,Faith Lutheran Theatre Company,South Summerlin,2015 S Hualapai Way,89117.0,4.0,3.0,Arts & Entertainment;Performing Arts
0uzQymPVW2l24rpjX9KIBA,11,14,22,40,14,0.5,0.6363636363636364,1.8181818181818181,0.6363636363636364,KFC,Westside,4420 W Sahara Ave,89102.0,2.0,22.0,Fast Food;Restaurants;Chicken Wings
3rFnH0MlGquQApfr4ss13Q,0,1,17,64,0,0.0,0.0,3.764705882352941,0.058823529411764705,7-Eleven,Eastside,4158 Koval Ln,89109.0,4.0,17.0,Food;Grocery;Convenience Stores
A91Vq77dR3yqf6DCHX531g,1,4,22,66,1,0.045454545454545456,0.045454545454545456,3.0,0.18181818181818182,Wildfire Casino,,1901 N Rancho Dr,89106.0,3.0,22.0,Arts & Entertainment;Casinos
inkeT1aob-iZWbj3o_UQCA,4,5,9,20,6,0.4444444444444444,0.6666666666666666,2.2222222222222223,0.5555555555555556,El Chamizal Restaurant & Mexican Grill,,1054 N Rancho Dr,89106.0,2.0,9.0,Restaurants;Mexican
nin2J8mJAPCflufcQxOWjg,0,4,6,8,0,0.0,0.0,1.3333333333333333,0.6666666666666666,Bayside Watch,Westside,4300 Meadows Ln,89107.0,1.5,6.0,Watch Repair;Shopping;Watches;Jewelry;Local Services
C1fyoypOblHhDzSxXTRWKg,0,1,23,101,0,0.0,0.0,4.391304347826087,0.043478260869565216,BJ'S Cocktail Lounge South,,3835 W Martin Ave,89118.0,4.5,23.0,Nightlife;Sports Bars;Lounges;Bars
nTzNKKBWl_6B_yGshTvaHg,13,2,14,53,13,0.9285714285714286,0.9285714285714286,3.7857142857142856,0.14285714285714285,Naked Pool,,1501 W Sahara Ave,89109.0,4.0,14.0,Swimming Pools;Active Life
jWUShkhq7Fe3OKr3NvQecQ,0,0,5,20,0,0.0,0.0,4.0,0.0,Normandie,,5190 S Valley View Blvd,89118.0,4.0,5.0,Sandwiches;French;Restaurants
8ffq-eS-vKThS3Uc0JazWw,1,3,17,63,1,0.058823529411764705,0.058823529411764705,3.7058823529411766,0.17647058823529413,Love A Pup,Summerlin,9691 Trailwood Dr,89134.0,3.5,17.0,Pets;Pet Services
5v5OCymdEFWSutbuzlSGNw,0,0,4,20,0,0.0,0.0,5.0,0.0,Teazled,Downtown,707 E Fremont St,89101.0,5.0,4.0,Flowers & Gifts;Arts & Crafts;Shopping;Community Service/Non-Profit;Local Services;Gift Shops;Customized Merchandise;Event Planning & Services;Cards & Stationery
i1gT1olsdjZGJrIIlgKmvQ,1,1,7,26,1,0.14285714285714285,0.14285714285714285,3.7142857142857144,0.14285714285714285,Chi Cha Ron Sports Cantina,Westside,3111 S Valley View Blvd,89102.0,3.5,7.0,Beer;Wine & Spirits;Bars;Sports Bars;Nightlife;Food
Z046W4AnUs371bahPxj8HQ,0,0,3,11,0,0.0,0.0,3.6666666666666665,0.0,Cathay Medical Center,Chinatown,5300 Spring Mountain Rd,89146.0,3.5,3.0,Health & Medical;Doctors
KsOi63cOxSbs9WN31Ve9JQ,0,0,3,11,0,0.0,0.0,3.6666666666666665,0.0,Blockbuster Video,,6160 W Tropicana Ave,89103.0,3.5,3.0,Shopping;Videos & Video Game Rental;Books;Mags;Music & Video
5k8kyvvReTf1RMq4jpayQg,0,0,14,69,0,0.0,0.0,4.928571428571429,0.0,Cafe Luhena,,4825 W Flamingo Rd,89103.0,5.0,14.0,Ethiopian;Breakfast & Brunch;African;Cafes;Restaurants
pakos2e7OhnBbd0i0T8lKQ,0,3,6,14,0,0.0,0.0,2.3333333333333335,0.5,Deluxe Cleaners and Alterations,Southwest,7720 S Jones Blvd,89139.0,2.5,6.0,Local Services;Laundry Services;Sewing & Alterations;Dry Cleaning & Laundry;Dry Cleaning
3jh0v0Gz7OOhDmWnQ7sP5g,0,0,8,35,0,0.0,0.0,4.375,0.0,Vegas Vapolife,Centennial,7220 W Azure Dr,89130.0,4.5,8.0,Tobacco Shops;Shopping;Vape Shops
oExiTR6dRpXjDGFPiqOHRQ,0,9,10,14,0,0.0,0.0,1.4,0.9,Adore,The Strip,3663 S Las Vegas Blvd,89109.0,1.5,10.0,Skin Care;Shopping;Beauty & Spas;Cosmetics & Beauty Supply
iiz8ax8iMkEa8u_JUoFiGA,6,8,13,26,12,0.46153846153846156,0.9230769230769231,2.0,0.6153846153846154,Domino's Pizza,Sunrise,4515 E Bonanza Rd,89110.0,2.0,13.0,Sandwiches;Pizza;Chicken Wings;Restaurants
-f951Cpt-bAHnURX5ev3BA,0,6,9,20,0,0.0,0.0,2.2222222222222223,0.6666666666666666,Children's Urology Associates,Spring Valley,6670 S Tenaya Way,89113.0,2.0,9.0,Urologists;Health & Medical;Doctors
mAplaiZdCO9mN-lXXTeU5Q,0,2,7,18,0,0.0,0.0,2.5714285714285716,0.2857142857142857,Quiznos,Downtown,365 Lewis Ave,89101.0,2.5,7.0,Restaurants;Delis;Fast Food;Sandwiches
Pg08gKwJApGWoHtnq3aWqw,24,4,16,47,41,1.5,2.5625,2.9375,0.25,Fatburger,Northwest,4949 N Rancho Dr,89130.0,3.0,16.0,American (Traditional);Restaurants;Fast Food;Burgers
QsEpbVfOzmAVtHJcgVYPYA,0,3,7,18,0,0.0,0.0,2.5714285714285716,0.42857142857142855,Regal Nails,Centennial,8060 W Tropical Pkwy,89149.0,2.5,7.0,Nail Salons;Beauty & Spas
EpEg3SXlVEGek2VeJXy6BA,0,5,7,12,0,0.0,0.0,1.7142857142857142,0.7142857142857143,Sisters Consignment,Spring Valley,9700 W Tropicana Ave,89147.0,1.5,7.0,Thrift Stores;Used;Vintage & Consignment;Shopping;Fashion
LOyGm5Q6zdTHdntLBUyBrg,4,12,29,73,4,0.13793103448275862,0.13793103448275862,2.5172413793103448,0.41379310344827586,Wendy's,Spring Valley,3995 S Durango Dr,89147.0,2.5,29.0,Restaurants;Burgers;Fast Food
0M4fn7ib4zJF6CF0XPLSfg,0,0,4,18,0,0.0,0.0,4.5,0.0,Allstate Insurance Agent: Regan Wood,,6020 W Flamingo Rd,89103.0,4.5,4.0,Financial Services;Life Insurance;Insurance;Home & Rental Insurance;Auto Insurance
qw6z7mloD6WthbtiKf2hwA,0,10,27,81,0,0.0,0.0,3.0,0.37037037037037035,LensCrafters,Westside,4300 Meadows Ln,89107.0,3.0,27.0,Eyewear & Opticians;Ophthalmologists;Optometrists;Shopping;Doctors;Health & Medical
VPlfS20H2nAIPKagTrwVMg,7,6,22,83,7,0.3181818181818182,0.3181818181818182,3.772727272727273,0.2727272727272727,Alterations by Ana,,6370 W Flamingo Rd,89103.0,4.0,22.0,Sewing & Alterations;Local Services
XnQ8EzGffel-nwBPP-aMJQ,0,4,8,21,0,0.0,0.0,2.625,0.5,Painless Waynes Tattoo & Piercing,Sunrise,3935 E Charleston Blvd,89104.0,2.5,8.0,Beauty & Spas;Tattoo;Piercing
FhHjoOk1mAqT870lZERYAQ,9,2,27,99,9,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.07407407407407407,Crimson Nightclub,,11011 W Charleston Blvd,89135.0,3.5,27.0,Lounges;Dance Clubs;Nightlife;Bars
MmW1-h6o79XhhO_qutIZ_Q,0,2,4,6,0,0.0,0.0,1.5,0.5,Starbucks,The Strip,3355 S Las Vegas Blvd,89109.0,1.5,4.0,Sandwiches;Bakeries;Restaurants;Food;Coffee & Tea
12M1imuxjNJAeDO2QLs9sw,3,12,19,37,3,0.15789473684210525,0.15789473684210525,1.9473684210526316,0.631578947368421,Sally Beauty Supply,Chinatown,3625 S Rainbow Blvd,89103.0,2.0,19.0,Cosmetics & Beauty Supply;Beauty & Spas;Shopping
kydOkRL1Ysyr772vQu9pQQ,0,3,6,18,0,0.0,0.0,3.0,0.5,United Shipping and Mailboxes,Spring Valley,6085 S Fort Apache Rd,89148.0,3.0,6.0,Notaries;Printing Services;Mailbox Centers;Shipping Centers;Local Services
3Fr9RZ8Hfz1iWk51C2RMWg,0,0,3,6,0,0.0,0.0,2.0,0.0,East Coast Pizza,Spring Valley,5025 S Fort Apache Rd,89148.0,2.0,3.0,Restaurants;Pizza
42gIwNA0m4H_0qGQ_9CYkg,0,2,12,52,0,0.0,0.0,4.333333333333333,0.16666666666666666,Sin City Wax,Westside,3310 S Jones Blvd,89146.0,4.5,12.0,Beauty & Spas;Hair Removal;Waxing;Skin Care
PuBglZx9oQl_40_z7JSJwg,14,6,14,45,42,1.0,3.0,3.2142857142857144,0.42857142857142855,Kids Turf Academy 2,Southeast,1380 E Silverado Ranch Blvd,89183.0,3.0,14.0,Child Care & Day Care;Local Services
0JmCGyAqAK_yVEuZ0ts16w,5,2,14,35,15,0.35714285714285715,1.0714285714285714,2.5,0.14285714285714285,Bilbo's Bar & Grill,Westside,8699 W Charleston Blvd,89117.0,2.5,14.0,American (New);Nightlife;Bars;American (Traditional);Restaurants
z-uc0kT6_mrWxwxfVzTcKA,0,1,5,20,0,0.0,0.0,4.0,0.2,Starbucks,Northwest,8350 W Cheyenne Ave,89129.0,4.0,5.0,Food;Coffee & Tea
O2pffJ2u2DNA-zQWjVCV6A,0,15,27,74,0,0.0,0.0,2.740740740740741,0.5555555555555556,LV Nails,Northwest,5601 N Tenaya Way,89130.0,2.5,27.0,Beauty & Spas;Nail Salons
hk7BUC8zi7xXPo2GGU4v7w,1,7,10,14,1,0.1,0.1,1.4,0.7,Hookah Palace,Eastside,1030 E Flamingo Rd,89119.0,1.5,10.0,Middle Eastern;Mexican;Bars;Music Venues;Dance Clubs;Hookah Bars;Arts & Entertainment;Nightlife;Restaurants
cNBTDuIAQkqRLl_OxMl-2w,0,0,7,33,0,0.0,0.0,4.714285714285714,0.0,Felix Hot Dog Taco Shop,Downtown,1516 S Las Vegas Blvd,89104.0,4.5,7.0,Restaurants;Hot Dogs;Mexican
SObOX1l8bkueylpptJOdmg,4,1,49,217,4,0.08163265306122448,0.08163265306122448,4.428571428571429,0.02040816326530612,European Massage Therapy School,Westside,9440 W Sahara Ave,89117.0,4.5,49.0,Massage;Education;Massage Schools;Beauty & Spas;Specialty Schools
D-xtQeXE2R701dBEjpI1zw,0,0,5,22,0,0.0,0.0,4.4,0.0,Skybar,Eastside,4455 Paradise Rd,89169.0,4.5,5.0,Active Life;Nightlife;Bars;Lounges;Swimming Pools
OmgxgqtB7L4UEUXNi5X3Qw,0,1,17,70,0,0.0,0.0,4.117647058823529,0.058823529411764705,King of Wings,,115 N Decatur Blvd,89107.0,4.0,17.0,Food;Desserts;Hot Dogs;Chicken Wings;Restaurants
K0U703sJ-Frg-lr2c1JXXA,1,2,6,16,1,0.16666666666666666,0.16666666666666666,2.6666666666666665,0.3333333333333333,La Quinta Inn,,4975 S Valley View Blvd,89118.0,2.5,6.0,Hotels;Hotels & Travel;Event Planning & Services
AAcaGYggq4RBbFdEueB2qw,0,0,3,15,0,0.0,0.0,5.0,0.0,Green Valley Grocery,Spring Valley,6875 W Russell Rd,89118.0,5.0,3.0,Food;Convenience Stores
L_4g4tsE08qYfRLql5FXwg,0,0,4,20,0,0.0,0.0,5.0,0.0,Rejuvenice Cryotherapy,Spring Valley,6345 S Rainbow Blvd,89118.0,5.0,4.0,Health & Medical;Cryotherapy;Medical Spas;Beauty & Spas
2Euc8sFhQDvUEQgvd0XV9w,0,2,17,73,0,0.0,0.0,4.294117647058823,0.11764705882352941,The Sweat Store,Spring Valley,9809 W Flamingo Rd,89147.0,4.5,17.0,Shopping;Fashion;Sports Wear;Accessories;Sporting Goods
JzmJCDSJ_35kJgAlxcZDqQ,0,0,6,17,0,0.0,0.0,2.8333333333333335,0.0,Panda Express,Westside,4300 Meadows Ln,89107.0,3.0,6.0,Chinese;Restaurants;Fast Food
viMNp9q8ATxFCWpLGr4RvQ,16,0,18,67,16,0.8888888888888888,0.8888888888888888,3.7222222222222223,0.0,Davy's Locker,Eastside,1149 E Desert Inn Rd,89109.0,3.5,18.0,Nightlife;Bars;Dive Bars
HTJO_ljX82ER5p5ZUgh_aA,0,2,8,29,0,0.0,0.0,3.625,0.25,Wizard World Comic Con,Eastside,3150 Paradise Rd,89169.0,3.5,8.0,Festivals;Comic Books;Books;Mags;Music & Video;Shopping;Arts & Entertainment
SecrRuLWCQZW5hdSgJyQPw,0,0,20,97,0,0.0,0.0,4.85,0.0,"James LeFever, DC",Northwest,10470 W Cheyenne Ave,89129.0,5.0,20.0,Chiropractors;Massage Therapy;Health & Medical
rxWE_hXAFptSJ2NFJ0JlpQ,0,2,14,58,0,0.0,0.0,4.142857142857143,0.14285714285714285,Voodoo Tattoo,Westside,3140 S Valley View Blvd,89103.0,4.0,14.0,Tattoo;Beauty & Spas
nB3EnIUZtlquPvrM51Xsvw,0,1,9,41,0,0.0,0.0,4.555555555555555,0.1111111111111111,Galaxy Vapes,Spring Valley,3665 S Fort Apache Rd,89147.0,4.5,9.0,Shopping;Vape Shops;Tobacco Shops
1tNVPumjvFErYjvSXbOQ6Q,4,5,11,22,4,0.36363636363636365,0.36363636363636365,2.0,0.45454545454545453,Wendy's,Westside,4400 W Sahara Ave,89102.0,2.0,11.0,Fast Food;Restaurants;Burgers
gJKdFQhR4hLCQuoKyU0kEw,0,1,6,22,0,0.0,0.0,3.6666666666666665,0.16666666666666666,Putter's Charleston,Sunrise,5821 E Charleston Blvd,89142.0,3.5,6.0,Nightlife;American (Traditional);Bars;Restaurants
zMyQKUAAT6mNKve63ywzVQ,6,2,19,72,6,0.3157894736842105,0.3157894736842105,3.789473684210526,0.10526315789473684,Onyx Bar,South Summerlin,11011 W Charleston Blvd,89135.0,4.0,19.0,Nightlife;Cocktail Bars;Bars
cGs4MWiFCrUCCUCjFfp_YQ,2,0,9,36,2,0.2222222222222222,0.2222222222222222,4.0,0.0,Josies Frozen Yogurt,Southeast,351 E Silverado Ranch Blvd,89183.0,4.0,9.0,Food;Ice Cream & Frozen Yogurt
zk_9JBT9n5-JhRZ1Vbaj3g,0,0,9,40,0,0.0,0.0,4.444444444444445,0.0,Paul Smith,The Strip,3720 S Las Vegas Blvd,89109.0,4.5,9.0,Men's Clothing;Shopping;Fashion
98UNr2GnZvHjUHy-xb_G_A,0,0,12,60,0,0.0,0.0,5.0,0.0,Basilica Tattoo,Southeast,7425 S Eastern Ave,89123.0,5.0,12.0,Tattoo;Piercing;Beauty & Spas
YK5eFV8uS1bCmp8GeiQ-Qg,2,1,6,23,2,0.3333333333333333,0.3333333333333333,3.8333333333333335,0.16666666666666666,All Star Donuts & Kolaches,Eastside,3650 E Flamingo Rd,89121.0,4.0,6.0,Donuts;Food
NngNY5P5rD3NYHOrzX2IeA,0,0,16,69,0,0.0,0.0,4.3125,0.0,The Las Vegas Great Santa Run,Downtown,425 Fremont St,89101.0,4.5,16.0,Active Life;Races & Competitions
q-2-N82hpUHYTF8AMtfN9g,0,2,10,42,0,0.0,0.0,4.2,0.2,Whoa! Foods,Summerlin,10300 W Charleston Blvd,89135.0,4.0,10.0,Food;Specialty Food;Candy Stores;Chocolatiers & Shops
tKzsqMa0-8FUSajeuyNAVg,1,2,15,59,1,0.06666666666666667,0.06666666666666667,3.933333333333333,0.13333333333333333,Blondie's Bacon Creations,Downtown,2025 E Sahara,89104.0,4.0,15.0,Specialty Food;Food;Food Trucks
7UjscF-fKEJHvZwYkMejXw,0,1,3,10,0,0.0,0.0,3.3333333333333335,0.3333333333333333,Fox Outlet,Southeast,7400 S Las Vegas Blvd,89123.0,3.5,3.0,Shopping;Outlet Stores
